engagement_id,customer_id,email_opens,email_clicks,website_visits,loyalty_points_earned,last_engagement_date
60243,139361,17,9,11,862,2024-12-14
60244,132880,9,0,26,4734,2024-04-16
60245,62624,5,9,11,3099,2024-07-07
60246,12156,7,5,20,3191,2024-07-06
60247,40228,13,9,1,3561,2024-04-23
60248,35755,1,8,42,1713,2024-05-06
60249,179699,11,8,34,2958,2024-01-23
60250,25422,9,0,24,1459,2024-10-29
60251,147708,3,2,39,1453,2024-09-24
60252,114325,7,9,44,1793,2024-03-15
60253,31884,16,8,38,2610,2024-10-26
60254,75205,17,4,45,3412,2024-05-26
60255,154102,14,6,17,1947,2024-01-14
60256,18808,15,1,14,4985,2024-05-21
60257,117718,2,1,42,4012,2024-02-23
60258,27806,2,8,45,3518,2024-11-09
60259,1466,10,8,46,1645,2024-06-11
60260,158059,16,7,25,767,2024-08-07
60261,94537,5,2,48,3642,2024-05-11
60262,197003,1,9,3,3341,2024-07-01
60263,172135,19,6,36,4745,2024-05-13
60264,82109,19,4,45,3774,2024-06-15
60265,192568,5,1,20,267,2024-01-30
60266,49575,0,5,41,2686,2024-04-26
60267,6224,18,8,40,3205,2024-03-01
60268,154712,13,9,4,1807,2024-11-14
60269,59258,11,1,43,1335,2024-10-10
60270,171118,17,5,41,2466,2024-09-11
60271,36610,14,9,41,711,2024-08-31
60272,94937,11,5,13,1402,2024-06-03
60273,157139,14,1,38,4606,2024-03-19
60274,9651,5,3,29,1025,2024-03-28
60275,64347,0,1,17,3495,2024-02-27
60276,12251,12,7,45,2178,2024-06-06
60277,57890,11,0,7,3390,2024-05-03
60278,37012,14,0,21,4975,2024-12-04
60279,176553,9,7,33,370,2024-02-04
60280,41262,18,6,5,3556,2024-02-26
60281,79915,18,0,39,895,2024-05-25
60282,113763,8,2,39,2627,2024-07-10
60283,146556,19,3,4,4325,2024-06-24
60284,130897,15,1,8,1256,2024-08-26
60285,18629,2,0,27,228,2024-05-21
60286,91749,5,2,47,4023,2024-05-07
60287,77275,19,9,44,3694,2024-04-01
60288,53116,1,4,39,4993,2024-10-14
60289,98412,15,1,8,2223,2024-06-16
60290,28605,13,9,41,2646,2024-02-06
60291,71882,11,6,9,1539,2024-02-13
60292,58580,13,1,18,3785,2024-08-06
60293,132399,0,2,7,1190,2024-10-26
60294,3713,0,3,17,4191,2024-01-26
60295,140997,16,4,45,1808,2024-04-14
60296,171721,12,9,16,3491,2024-03-06
60297,18793,17,7,12,604,2024-12-04
60298,136474,6,7,42,1245,2024-06-28
60299,155782,19,9,11,3254,2024-04-16
60300,198181,15,3,1,1634,2024-03-05
60301,88797,14,0,19,2249,2024-09-16
60302,159901,3,5,12,1305,2024-10-03
60303,127902,3,5,1,832,2024-12-03
60304,184261,8,9,22,4128,2024-03-25
60305,120079,4,5,15,4981,2024-05-18
60306,133732,0,8,15,3788,2024-02-23
60307,146400,1,3,7,788,2024-05-07
60308,118047,5,4,30,2302,2024-01-09
60309,133320,11,2,21,3641,2024-04-21
60310,89833,14,3,5,4683,2024-04-02
60311,163567,1,7,1,2221,2024-11-17
60312,59856,18,7,27,2018,2024-07-12
60313,50194,19,1,27,1749,2024-08-01
60314,113086,15,9,36,3500,2024-11-14
60315,166447,19,6,39,3252,2024-01-05
60316,147228,15,2,38,1601,2024-06-21
60317,50125,2,4,49,4491,2024-01-15
60318,93592,2,1,4,4612,2024-05-16
60319,69350,15,0,9,3538,2024-11-23
60320,49178,15,9,13,1988,2024-01-21
60321,45830,3,0,10,1567,2024-07-19
60322,187002,17,4,7,4367,2024-11-04
60323,173199,18,7,29,3314,2024-09-20
60324,131129,14,7,39,1508,2024-10-12
60325,29750,10,9,13,1669,2024-11-10
60326,149834,5,6,9,2868,2024-08-16
60327,177816,9,3,23,1378,2024-06-02
60328,169301,10,7,44,3504,2024-02-19
60329,191986,13,8,45,1544,2024-09-13
60330,16186,1,5,0,3605,2024-02-28
60331,72804,8,0,36,4460,2024-04-01
60332,46494,9,5,10,1978,2024-12-30
60333,151300,8,5,40,2619,2024-12-22
60334,170683,4,4,42,1137,2024-10-13
60335,171272,18,8,2,1370,2024-10-07
60336,102051,17,8,25,3275,2024-11-23
60337,183324,2,0,15,13,2024-07-11
60338,154858,3,8,4,1009,2024-09-09
60339,138579,3,9,18,1273,2024-07-20
60340,107835,10,6,20,4626,2024-05-15
60341,186525,4,2,1,1741,2024-11-30
60342,114941,17,2,17,4421,2024-01-22
60343,67991,9,7,45,3258,2024-01-07
60344,92233,3,7,39,4291,2024-01-05
60345,176052,7,6,38,698,2024-05-26
60346,146938,10,9,32,1896,2024-07-04
60347,91772,4,8,40,2766,2024-11-16
60348,84771,13,1,22,1174,2024-07-04
60349,12575,11,2,32,2596,2024-12-16
60350,111397,15,5,47,1686,2024-06-11
60351,126189,3,8,27,2032,2024-01-01
60352,84287,0,9,30,1212,2024-04-18
60353,62391,0,7,15,828,2024-08-23
60354,116188,15,9,18,273,2024-04-27
60355,78282,18,9,45,2218,2024-03-05
60356,145082,0,7,45,3627,2024-02-17
60357,22779,16,7,7,2088,2024-11-29
60358,34179,15,7,10,2045,2024-01-03
60359,37315,12,2,46,122,2024-11-15
60360,186541,14,8,11,3366,2024-06-30
60361,120600,1,2,44,4477,2024-01-25
60362,130738,7,8,29,1056,2024-09-03
60363,157289,18,2,1,3565,2024-04-08
60364,29616,6,4,38,791,2024-03-03
60365,51442,19,2,35,4252,2024-09-15
60366,121416,5,9,19,288,2024-02-02
60367,178318,11,7,2,3491,2024-07-05
60368,1614,3,0,16,1422,2024-03-29
60369,59251,12,1,22,2533,2024-02-03
60370,145452,17,8,34,894,2024-06-06
60371,19095,3,8,42,3608,2024-06-25
60372,150362,10,4,0,4898,2024-06-11
60373,54475,3,6,46,3762,2024-09-06
60374,128672,12,0,35,3737,2024-11-07
60375,170888,10,2,11,1302,2024-06-18
60376,42032,4,6,34,4990,2024-08-29
60377,107836,7,7,7,4791,2024-08-05
60378,182466,6,8,20,2782,2024-11-16
60379,165018,6,0,46,4343,2024-08-27
60380,81718,5,4,39,3915,2024-02-29
60381,153508,15,8,36,2727,2024-07-24
60382,54332,11,4,33,3431,2024-08-26
60383,33965,14,4,40,893,2024-04-17
60384,122291,16,6,45,2704,2024-01-22
60385,128701,8,4,15,512,2024-08-02
60386,79791,16,0,31,3079,2024-12-23
60387,61665,5,5,7,1313,2024-04-09
60388,139885,0,6,37,4859,2024-12-21
60389,98725,15,1,41,3780,2024-05-30
60390,31926,8,3,34,1747,2024-09-20
60391,87439,18,6,33,2602,2024-06-12
60392,185034,3,3,37,1815,2024-03-14
60393,92167,13,3,49,3046,2024-11-18
60394,25931,2,0,15,4294,2024-01-04
60395,149341,12,3,21,4482,2024-09-06
60396,14131,2,5,18,2800,2024-03-29
60397,189439,5,7,39,4519,2024-04-14
60398,62857,14,2,25,1892,2024-03-30
60399,52314,9,1,24,4477,2024-11-22
60400,153854,2,5,39,4963,2024-08-27
60401,156348,8,8,21,1138,2024-11-22
60402,199945,12,9,19,2673,2024-10-12
60403,48498,11,6,8,2385,2024-05-13
60404,191468,14,1,14,4088,2024-11-12
60405,76591,3,8,24,865,2024-11-15
60406,70339,10,6,38,1742,2024-03-05
60407,179843,15,1,33,964,2024-01-19
60408,61127,5,6,28,2850,2024-06-17
60409,163815,5,0,9,3084,2024-06-16
60410,101347,13,2,1,1107,2024-05-26
60411,155713,16,8,31,2967,2024-03-13
60412,175308,18,4,7,2412,2024-06-10
60413,166003,11,5,45,3526,2024-04-18
60414,68163,18,2,35,399,2024-06-19
60415,29537,6,3,15,1503,2024-10-04
60416,134706,6,5,11,773,2024-08-10
60417,146107,6,9,38,2023,2024-10-03
60418,138744,2,7,22,3589,2024-11-15
60419,10235,3,7,10,854,2024-11-04
60420,104617,9,1,48,3119,2024-09-06
60421,139487,5,2,17,1992,2024-03-25
60422,77577,19,8,19,3812,2024-03-02
60423,44948,18,5,22,3995,2024-09-11
60424,38793,18,8,1,463,2024-12-13
60425,131680,16,9,17,3654,2024-03-09
60426,57431,2,0,47,3904,2024-09-07
60427,195669,10,2,31,3779,2024-01-09
60428,10264,10,1,11,2271,2024-10-25
60429,90920,13,7,12,1686,2024-10-01
60430,94303,11,7,48,3060,2024-10-21
60431,9967,2,3,17,2826,2024-06-02
60432,170839,18,8,42,2819,2024-05-17
60433,22510,15,9,20,840,2024-02-08
60434,115977,2,7,44,499,2024-09-21
60435,56727,12,6,3,4528,2024-08-28
60436,192387,12,2,12,2565,2024-01-19
60437,188800,0,1,30,4185,2024-12-01
60438,62980,15,7,44,1300,2024-09-01
60439,170455,2,2,4,3531,2024-03-19
60440,150015,10,0,21,3848,2024-06-01
60441,121507,0,3,39,4805,2024-05-06
60442,165488,12,1,49,709,2024-06-10
60443,96078,12,6,11,745,2024-05-14
60444,148939,17,4,32,2967,2024-08-08
60445,120776,0,1,23,3403,2024-04-14
60446,109131,12,6,14,2537,2024-06-11
60447,15220,3,0,25,2640,2024-06-22
60448,131679,12,2,26,3876,2024-10-31
60449,139333,15,8,41,4810,2024-03-03
60450,182168,9,0,24,2443,2024-11-03
60451,99104,9,4,49,1151,2024-07-13
60452,27163,6,6,6,2352,2024-09-19
60453,191299,18,9,9,881,2024-02-22
60454,181037,15,8,33,4518,2024-03-25
60455,20203,4,5,7,4059,2024-12-10
60456,26272,14,4,32,3448,2024-06-14
60457,186499,5,9,44,2498,2024-01-22
60458,38579,9,6,48,1015,2024-04-18
60459,145863,7,1,3,3874,2024-04-05
60460,64640,18,2,14,1974,2024-06-26
60461,145806,18,8,6,1766,2024-05-27
60462,170176,7,7,42,418,2024-10-24
60463,80441,3,8,49,4868,2024-07-06
60464,68067,14,8,12,1088,2024-12-13
60465,142528,10,9,43,2470,2024-08-26
60466,177899,0,6,39,4165,2024-04-11
60467,4733,17,2,47,4389,2024-03-03
60468,95173,2,8,17,1926,2024-11-29
60469,62172,17,7,30,456,2024-02-20
60470,145447,1,7,31,3158,2024-02-24
60471,183957,18,2,45,3733,2024-11-07
60472,137107,3,9,8,2460,2024-11-26
60473,195123,19,7,44,4585,2024-04-29
60474,180944,11,7,26,4390,2024-03-24
60475,72091,9,9,26,2931,2024-12-02
60476,70280,6,2,22,2732,2024-03-16
60477,126924,16,7,11,4731,2024-12-26
60478,80452,15,2,38,1546,2024-06-19
60479,164467,14,2,20,2889,2024-08-20
60480,156973,16,7,25,518,2024-06-25
60481,25416,11,8,11,4384,2024-03-19
60482,61229,14,6,3,1189,2024-11-29
60483,34156,0,8,27,2930,2024-04-15
60484,116163,10,5,49,3627,2024-11-22
60485,60827,12,4,44,3415,2024-04-27
60486,160419,10,0,40,2379,2024-09-23
60487,109176,6,6,9,4251,2024-04-18
60488,115970,1,6,31,2328,2024-02-07
60489,25811,7,4,34,148,2024-09-10
60490,38898,18,6,0,4018,2024-10-05
60491,115164,15,6,42,4648,2024-02-15
60492,53426,17,3,13,1627,2024-01-08
60493,73083,10,9,24,3993,2024-06-20
60494,62096,2,4,36,4103,2024-02-19
60495,77465,17,2,31,1239,2024-11-09
60496,145621,18,4,16,4556,2024-10-01
60497,145135,9,9,14,3515,2024-12-10
60498,61054,0,5,42,2519,2024-07-16
60499,108592,10,3,26,4747,2024-07-18
60500,26658,1,6,14,2252,2024-01-29
60501,177534,17,4,15,6,2024-03-04
60502,53067,19,1,33,1270,2024-02-07
60503,109683,14,4,25,4345,2024-08-04
60504,22742,3,1,12,2454,2024-10-26
60505,149869,13,0,30,2360,2024-11-18
60506,148820,17,6,30,1878,2024-10-26
60507,190002,19,7,32,947,2024-02-10
60508,114640,1,5,44,1535,2024-06-22
60509,86515,6,6,7,587,2024-08-11
60510,43548,9,3,27,2877,2024-04-14
60511,137684,19,0,10,2000,2024-04-11
60512,152021,17,2,1,1289,2024-01-24
60513,71093,3,4,38,4170,2024-07-13
60514,125481,19,8,39,176,2024-04-06
60515,189895,7,7,17,148,2024-07-08
60516,99390,11,8,44,2020,2024-08-15
60517,178562,7,0,38,4791,2024-03-07
60518,162161,9,0,3,1982,2024-07-27
60519,152053,15,9,17,2742,2024-05-15
60520,147294,14,7,33,4351,2024-02-18
60521,182398,15,5,2,456,2024-11-17
60522,21289,13,0,25,1151,2024-10-29
60523,43165,1,0,4,2250,2024-04-16
60524,4692,0,8,22,3621,2024-06-03
60525,51450,15,7,23,3497,2024-02-10
60526,178121,10,6,40,4486,2024-06-04
60527,139645,11,9,32,996,2024-10-28
60528,38080,12,8,42,1823,2024-09-09
60529,188438,6,6,36,3732,2024-02-16
60530,122868,18,0,4,1748,2024-01-04
60531,114946,8,1,37,1757,2024-04-18
60532,13406,2,5,43,4035,2024-04-11
60533,160479,3,3,1,4963,2024-11-15
60534,123876,17,5,24,2112,2024-02-12
60535,10262,12,8,49,1026,2024-12-23
60536,7026,15,1,3,4196,2024-03-16
60537,190470,7,1,43,4415,2024-12-10
60538,84599,2,5,18,17,2024-01-04
60539,106399,2,9,37,3050,2024-08-11
60540,144860,5,9,25,2234,2024-09-10
60541,13990,2,1,43,785,2024-08-14
60542,4672,7,7,16,766,2024-04-16
60543,164309,3,1,47,2184,2024-12-14
60544,47433,12,4,5,2052,2024-03-19
60545,173655,5,3,7,4483,2024-10-23
60546,176696,17,0,9,252,2024-09-28
60547,170862,2,2,12,601,2024-03-26
60548,186429,3,2,35,3217,2024-12-14
60549,151650,8,3,11,4163,2024-08-05
60550,36517,5,0,22,4266,2024-05-09
60551,105706,4,4,44,46,2024-08-27
60552,170500,15,6,41,4597,2024-11-30
60553,18506,17,2,14,767,2024-01-12
60554,192816,7,3,14,2615,2024-03-28
60555,28416,3,8,30,3260,2024-01-03
60556,23882,13,5,46,3072,2024-07-03
60557,186529,2,5,11,1599,2024-03-19
60558,69219,3,6,32,1357,2024-11-13
60559,170641,13,3,34,4359,2024-10-18
60560,175434,5,6,6,815,2024-10-19
60561,4905,13,3,27,4394,2024-08-13
60562,11299,14,5,21,2291,2024-01-26
60563,166839,2,3,1,1411,2024-04-11
60564,18928,15,6,25,2068,2024-11-10
60565,48894,12,1,45,2001,2024-03-08
60566,146790,3,2,14,3854,2024-06-11
60567,189226,4,6,18,3736,2024-04-30
60568,93395,4,9,28,4373,2024-07-04
60569,103746,9,5,46,220,2024-03-26
60570,167782,5,5,40,3599,2024-04-15
60571,135587,16,3,39,4615,2024-06-19
60572,44062,2,2,41,2243,2024-08-29
60573,179328,12,1,23,563,2024-04-26
60574,132053,15,1,20,2718,2024-05-28
60575,188389,9,8,49,1905,2024-02-29
60576,99828,2,2,2,2581,2024-05-18
60577,96772,3,0,9,744,2024-10-27
60578,62586,11,4,2,2355,2024-08-17
60579,7576,7,0,44,3783,2024-05-18
60580,96648,17,5,3,1097,2024-09-02
60581,103077,2,0,40,4476,2024-11-13
60582,27797,2,1,37,3786,2024-07-20
60583,133869,17,5,6,762,2024-10-18
60584,110684,1,6,6,4370,2024-05-31
60585,16431,19,6,37,3605,2024-08-26
60586,91973,9,2,1,34,2024-03-16
60587,30508,17,1,22,468,2024-04-14
60588,6360,13,0,7,4895,2024-02-22
60589,85366,13,8,33,1190,2024-03-27
60590,24384,7,3,21,3500,2024-03-20
60591,54416,8,9,18,2596,2024-07-15
60592,70382,9,0,15,3438,2024-12-12
60593,157775,6,8,16,2479,2024-04-10
60594,116324,11,8,27,848,2024-07-21
60595,12963,8,7,41,1242,2024-11-24
60596,125849,15,7,46,2892,2024-09-13
60597,138942,10,9,48,2621,2024-07-25
60598,110317,11,8,17,670,2024-12-09
60599,165978,15,6,38,3259,2024-07-06
60600,197861,18,5,18,2910,2024-06-23
60601,185430,0,9,23,1046,2024-10-10
60602,55441,9,3,26,1208,2024-10-21
60603,74341,17,9,29,3920,2024-06-10
60604,54454,0,5,48,4679,2024-01-05
60605,129284,17,7,9,2421,2024-10-26
60606,45197,14,3,11,923,2024-10-29
60607,189436,6,8,33,1827,2024-04-05
60608,123819,5,1,28,1925,2024-08-14
60609,1809,7,8,46,4018,2024-02-29
60610,1180,19,0,26,4487,2024-11-01
60611,117976,10,6,27,364,2024-10-17
60612,107104,18,6,1,449,2024-03-03
60613,131690,6,9,37,2320,2024-10-27
60614,87134,7,5,40,1842,2024-08-03
60615,103524,14,5,49,162,2024-02-16
60616,163480,1,0,29,3184,2024-05-20
60617,160122,8,4,16,2604,2024-08-22
60618,111332,9,4,42,108,2024-09-10
60619,45903,2,8,10,1951,2024-10-22
60620,102245,15,8,15,1124,2024-05-30
60621,15714,7,3,1,2612,2024-11-06
60622,6973,1,6,48,2243,2024-02-18
60623,22744,0,7,4,4703,2024-07-31
60624,33126,0,8,37,583,2024-05-07
60625,176661,19,5,47,4256,2024-04-23
60626,52538,3,4,1,2762,2024-09-08
60627,34584,18,6,18,1902,2024-01-24
60628,182392,8,4,11,4185,2024-10-31
60629,47058,17,3,6,888,2024-03-16
60630,108092,15,9,31,2823,2024-12-07
60631,191254,9,5,19,1511,2024-07-21
60632,152956,9,2,38,3468,2024-09-01
60633,101745,7,5,14,1138,2024-06-11
60634,79716,0,6,9,705,2024-06-03
60635,24123,8,4,7,1747,2024-06-25
60636,92565,6,3,46,4460,2024-01-07
60637,149282,4,0,32,3737,2024-03-15
60638,50003,12,4,47,4415,2024-03-10
60639,62923,15,7,8,3557,2024-04-27
60640,66770,13,7,33,1621,2024-12-16
60641,148570,19,5,17,672,2024-07-07
60642,101429,0,9,33,1121,2024-04-06
60643,172309,13,4,45,422,2024-07-28
60644,52902,4,0,18,3877,2024-01-10
60645,178313,14,1,34,3989,2024-08-01
60646,182388,19,4,42,487,2024-01-23
60647,95891,1,1,25,2181,2024-11-30
60648,94307,1,0,10,2372,2024-11-13
60649,169469,12,6,23,2202,2024-07-28
60650,86542,5,7,49,3893,2024-01-05
60651,74163,16,4,5,4744,2024-12-02
60652,108097,3,2,28,4472,2024-02-13
60653,135565,11,1,47,297,2024-07-12
60654,88903,5,7,16,3685,2024-10-26
60655,51492,19,3,43,2732,2024-07-15
60656,122427,0,4,16,2166,2024-05-22
60657,140361,9,5,2,1312,2024-03-06
60658,126729,0,5,32,4183,2024-07-03
60659,167428,1,7,11,4049,2024-11-08
60660,153250,2,1,29,2419,2024-11-22
60661,59238,19,2,1,1664,2024-01-09
60662,120467,11,3,38,4890,2024-02-09
60663,117528,7,4,1,27,2024-05-01
60664,39116,14,7,31,4820,2024-02-12
60665,165215,19,5,49,4973,2024-12-21
60666,72023,18,4,48,2029,2024-06-20
60667,70495,8,5,32,3022,2024-03-26
60668,46702,10,6,25,4426,2024-01-24
60669,72806,18,6,42,2652,2024-05-19
60670,133416,19,8,37,1535,2024-10-06
60671,128655,5,1,44,4200,2024-10-16
60672,96611,3,0,41,4715,2024-11-15
60673,157981,6,4,35,1495,2024-01-08
60674,188722,16,9,24,4685,2024-01-07
60675,154846,17,0,44,1347,2024-03-20
60676,117016,0,5,42,2445,2024-10-22
60677,175879,15,8,48,1671,2024-04-12
60678,106579,0,9,8,3186,2024-08-18
60679,119794,3,5,46,4751,2024-12-09
60680,198198,3,1,18,1556,2024-05-25
60681,186725,8,8,24,1226,2024-12-04
60682,41301,16,4,10,2527,2024-09-25
60683,151892,2,0,5,4025,2024-06-27
60684,117436,17,6,43,4254,2024-09-07
60685,116089,15,3,9,94,2024-03-17
60686,155278,17,3,17,3822,2024-02-03
60687,23993,1,8,25,1688,2024-09-23
60688,123998,18,5,10,2428,2024-02-25
60689,158812,13,0,25,3707,2024-06-13
60690,186963,16,7,30,429,2024-07-02
60691,170075,2,8,49,4706,2024-11-19
60692,94771,5,1,40,2646,2024-12-21
60693,89739,5,9,12,176,2024-08-14
60694,94550,9,6,15,3255,2024-06-27
60695,55647,5,7,0,613,2024-07-24
60696,16953,19,6,27,2164,2024-02-04
60697,87647,4,7,14,3042,2024-03-05
60698,116423,3,4,31,269,2024-02-08
60699,76698,2,5,18,1042,2024-01-13
60700,133543,3,8,36,669,2024-11-18
60701,184542,3,5,30,3137,2024-07-15
60702,108368,17,3,18,2317,2024-04-25
60703,34518,2,4,9,578,2024-11-08
60704,102107,9,1,28,3794,2024-01-22
60705,122603,1,9,44,3192,2024-11-30
60706,182057,17,8,4,3968,2024-09-10
60707,163279,17,0,0,1031,2024-07-22
60708,6766,0,2,17,886,2024-05-04
60709,141622,4,4,3,494,2024-10-21
60710,84822,3,1,16,4824,2024-11-25
60711,171856,3,5,1,1362,2024-03-24
60712,62697,16,1,37,2936,2024-02-20
60713,56943,13,6,9,680,2024-04-26
60714,151288,0,6,41,3475,2024-03-15
60715,13537,3,7,42,4263,2024-11-28
60716,195846,10,5,35,4653,2024-05-28
60717,76838,4,4,28,1079,2024-01-10
60718,41639,8,4,43,3566,2024-06-06
60719,139605,0,5,5,1770,2024-02-27
60720,112070,12,9,45,3773,2024-04-17
60721,158506,18,7,32,1880,2024-03-20
60722,173977,17,6,18,2952,2024-05-19
60723,84737,1,2,43,4152,2024-09-05
60724,27922,11,2,26,2607,2024-04-27
60725,5797,4,9,37,4196,2024-08-15
60726,187275,10,3,31,220,2024-01-14
60727,70417,10,4,9,3323,2024-01-05
60728,152097,9,5,45,3401,2024-11-26
60729,149914,19,3,5,468,2024-02-24
60730,104122,5,7,11,1321,2024-12-06
60731,32688,9,8,9,3405,2024-01-02
60732,18311,0,2,44,1142,2024-08-28
60733,35836,15,4,5,660,2024-12-02
60734,30549,5,1,35,1613,2024-06-07
60735,161820,15,3,14,4867,2024-02-18
60736,97907,11,0,44,2743,2024-07-14
60737,190717,14,0,7,3056,2024-12-08
60738,43517,6,0,24,1858,2024-10-06
60739,164149,5,5,32,3113,2024-03-12
60740,172385,1,3,26,722,2024-12-02
60741,25888,9,3,44,3285,2024-09-29
60742,184421,2,1,15,2535,2024-07-06
60743,183891,13,3,11,4411,2024-02-16
60744,4749,1,6,2,3866,2024-03-13
60745,138571,1,7,34,4914,2024-04-25
60746,193963,9,1,1,4043,2024-05-12
60747,59413,10,8,47,3814,2024-07-24
60748,84375,6,1,37,2222,2024-08-18
60749,7645,6,7,36,3349,2024-01-08
60750,172758,7,0,30,3762,2024-07-26
60751,144053,19,0,34,400,2024-01-15
60752,140618,5,3,46,816,2024-09-05
60753,165986,18,1,1,348,2024-05-27
60754,181381,11,1,7,2701,2024-07-06
60755,56914,4,8,25,4937,2024-06-25
60756,97441,4,8,44,1691,2024-09-10
60757,178206,19,7,44,4816,2024-06-02
60758,140728,1,9,21,4972,2024-03-16
60759,126652,15,6,43,4835,2024-08-03
60760,112143,8,0,17,2892,2024-05-16
60761,162730,2,3,8,1652,2024-05-29
60762,23045,13,1,29,3964,2024-06-12
60763,40743,2,8,10,4366,2024-05-10
60764,173519,6,0,18,4538,2024-05-08
60765,182346,12,1,30,1668,2024-10-21
60766,185465,4,3,27,2745,2024-09-13
60767,164412,10,7,32,237,2024-07-29
60768,188119,13,5,36,902,2024-01-27
60769,67711,1,5,47,2363,2024-11-12
60770,151672,14,2,40,2437,2024-02-18
60771,158273,15,4,39,827,2024-05-13
60772,43944,11,3,31,1925,2024-05-13
60773,30472,5,7,5,1505,2024-02-10
60774,6954,8,9,39,3722,2024-07-11
60775,165559,1,0,26,1411,2024-12-02
60776,184669,5,7,24,3307,2024-06-23
60777,77361,14,3,27,1598,2024-06-26
60778,54611,14,7,46,2852,2024-03-29
60779,4036,5,8,31,1949,2024-05-23
60780,79690,8,8,22,2507,2024-04-09
60781,26609,4,7,6,181,2024-09-01
60782,16188,5,4,2,909,2024-08-13
60783,133120,2,5,28,1743,2024-11-08
60784,8005,2,4,28,4711,2024-08-24
60785,109158,0,1,46,1029,2024-10-31
60786,95561,2,1,18,3301,2024-12-21
60787,11424,9,6,38,4107,2024-11-28
60788,119727,17,8,45,1210,2024-12-18
60789,160925,16,2,39,3710,2024-09-28
60790,196159,0,0,39,320,2024-05-01
60791,179795,17,3,1,4516,2024-06-15
60792,134617,5,6,36,4049,2024-03-19
60793,186973,17,2,0,1922,2024-05-09
60794,197110,12,9,9,271,2024-10-20
60795,134438,7,1,0,1675,2024-03-17
60796,25909,17,5,11,4876,2024-08-10
60797,12977,19,6,8,4227,2024-08-26
60798,164056,13,7,24,332,2024-06-27
60799,54465,13,1,23,3988,2024-11-17
60800,44138,5,6,2,1670,2024-11-28
60801,70601,1,8,5,201,2024-09-10
60802,189990,0,2,18,711,2024-04-24
60803,96335,15,2,16,4527,2024-11-12
60804,118695,3,6,24,3858,2024-10-16
60805,85320,7,2,13,4051,2024-02-28
60806,37824,13,5,18,1882,2024-02-07
60807,16218,19,9,36,2602,2024-07-07
60808,189468,18,2,37,2717,2024-05-31
60809,11259,3,9,18,3509,2024-03-16
60810,133558,8,5,5,490,2024-07-04
60811,91675,4,0,11,1896,2024-02-09
60812,152931,18,6,18,4557,2024-03-03
60813,63884,6,0,49,2622,2024-07-13
60814,165197,18,3,43,1034,2024-02-24
60815,46220,8,1,26,3707,2024-04-06
60816,146975,1,5,39,1848,2024-11-14
60817,143824,6,1,30,4093,2024-06-08
60818,152649,7,9,27,654,2024-12-30
60819,21960,6,2,29,4839,2024-07-22
60820,11411,1,0,44,1765,2024-02-11
60821,55513,4,2,40,2547,2024-01-02
60822,40177,0,4,37,1744,2024-04-02
60823,175632,0,6,17,2253,2024-02-04
60824,51187,0,0,23,1185,2024-09-09
60825,96091,9,1,0,4783,2024-11-19
60826,26933,3,5,36,1268,2024-07-17
60827,53752,0,8,26,1237,2024-03-07
60828,90909,3,9,16,3801,2024-05-25
60829,83384,1,4,22,4087,2024-07-27
60830,86101,8,3,48,3711,2024-08-07
60831,10936,19,5,14,1099,2024-09-15
60832,124399,5,2,46,3702,2024-07-27
60833,185854,5,4,4,2505,2024-09-12
60834,136047,10,6,48,873,2024-03-22
60835,127198,13,5,29,508,2024-07-23
60836,9387,14,7,20,3085,2024-12-14
60837,109764,3,9,43,2100,2024-02-21
60838,197588,2,8,13,4356,2024-12-03
60839,165814,15,4,24,242,2024-01-08
60840,74708,2,9,38,857,2024-07-06
60841,129368,14,6,20,4400,2024-11-18
60842,152290,15,7,7,4095,2024-11-04
60843,167309,15,6,1,3735,2024-03-31
60844,87006,11,9,2,4686,2024-08-28
60845,27440,4,5,14,4291,2024-06-03
60846,178708,10,7,21,340,2024-07-22
60847,44922,19,5,18,4188,2024-09-08
60848,114509,5,1,5,620,2024-11-19
60849,36057,5,2,1,2720,2024-08-15
60850,26643,16,5,24,3814,2024-03-12
60851,140762,2,3,14,2923,2024-10-07
60852,48631,11,1,14,3592,2024-08-31
60853,188223,16,7,23,4218,2024-06-25
60854,7500,10,8,27,1536,2024-05-31
60855,47499,6,1,1,4495,2024-09-24
60856,17115,6,2,28,349,2024-06-02
60857,98967,19,2,9,1977,2024-03-18
60858,2247,8,8,45,4316,2024-05-21
60859,54723,0,7,23,4850,2024-05-08
60860,74352,4,2,19,1426,2024-07-10
60861,83551,6,4,3,1315,2024-05-23
60862,159458,13,9,34,3582,2024-10-31
60863,152086,5,8,42,3545,2024-04-22
60864,34751,8,8,27,663,2024-07-27
60865,20163,19,3,23,2960,2024-03-05
60866,82752,14,1,0,1076,2024-08-30
60867,113075,15,0,47,600,2024-04-12
60868,7644,13,6,38,75,2024-06-18
60869,183208,16,7,33,4721,2024-06-16
